"name","description","url","archived","disabled","sonarFile.organization","sonarFile.projectKey","sonarFile.projectName"
"gera-botcolombia-skylet","Repositório para scripts de automação de testes a serem executados após deploy  relacionados ao sistema Gera Colômbia","https://github.com/grupoboticario/gera-botcolombia-skylet",false,false,"not found",,
"vd-vdi-core-vdi-core-app","Root config app do micro frontend VDI","https://github.com/grupoboticario/vd-vdi-core-vdi-core-app",true,false,"gboticario","vd-vdi-core-vdi-core-app","vd-vdi-core-vdi-core-app"
"gb-salesforce-documentation","gb-salesforce-docs","https://github.com/grupoboticario/gb-salesforce-documentation",false,false,"not found",,
"dea-oms-kotlin-spring-core","Repositório com recursos comuns para os projeto Kotlin com Spring boot","https://github.com/grupoboticario/dea-oms-kotlin-spring-core",false,false,"not found",,
"devsecops-scripts","Projeto para armazenar os diversos scripts utilizados pelo time de SI para automatizar atividades em cloud.","https://github.com/grupoboticario/devsecops-scripts",false,false,"not found",,
"franq-pgi-botiexpert-pgi","Backend que busca os dados para o Dan de botiexpert na pgi","https://github.com/grupoboticario/franq-pgi-botiexpert-pgi",false,false,"not found",,
"vs-arq-dados-event-hub-lambda","Repositório para testes de uso do consumer do hub de eventos no GCP","https://github.com/grupoboticario/vs-arq-dados-event-hub-lambda",false,false,"not found",,
"tf-aws-vs-ecomm-modules","VS Ecomm terraform modules","https://github.com/grupoboticario/tf-aws-vs-ecomm-modules",false,false,"not found",,
"saloes-plataforma-cabaret-px-salons-credit-onboarding","Sistema de onboarding de crédito responsável por enviar os dados para o motor de crédito","https://github.com/grupoboticario/saloes-plataforma-cabaret-px-salons-credit-onboarding",false,false,"not found",,
"Servicenow-Devolution","Teste de integração de projetos do ServiceNow","https://github.com/grupoboticario/Servicenow-Devolution",false,false,"not found",,
"integration-platform-pubsub-reprocessing-integration-api","Projeto para reprocessamento das mensagens das DLQs da GCP.","https://github.com/grupoboticario/integration-platform-pubsub-reprocessing-integration-api",false,false,"not found",,
"dea-oms-lifecycle-log-tracking-lib","Biblioteca responsável por rastrear o ciclo de vida de um pedido.","https://github.com/grupoboticario/dea-oms-lifecycle-log-tracking-lib",false,false,"not found",,
"cnp-b2b-business-partners-backend","Projeto responsável por fornecer informações sobre clientes/fornecedores","https://github.com/grupoboticario/cnp-b2b-business-partners-backend",false,false,"not found",,
"prodfin-mooz-integration-tests-consumer","Lambda para testes de componente.","https://github.com/grupoboticario/prodfin-mooz-integration-tests-consumer",true,false,"gboticario","prodfin-mooz-profin-mooz-integration-tests-consumer","prodfin-mooz-profin-mooz-integration-tests-consumer"
"ds-cons-ecomm-dynamic-pricing","Repositório da solução de precificação dinâmica de BLZ","https://github.com/grupoboticario/ds-cons-ecomm-dynamic-pricing",false,false,"not found",,
"franq-helpcenter-wizard","Serviço responsável pelo controle de status do wizard.","https://github.com/grupoboticario/franq-helpcenter-wizard",false,false,"not found",,
"saloes-plataforma-cabaret-matchpro-landing-page","Landing Page de cadastro completo de Match Pro","https://github.com/grupoboticario/saloes-plataforma-cabaret-matchpro-landing-page",true,false,"gboticario","saloes-plataforma-cabaret-matchpro-landing-page","saloes-plataforma-cabaret-matchpro-landing-page"
"mar-pkgs","Projeto contendo os pacotes utilizados pelo MAR, time de Data Science.","https://github.com/grupoboticario/mar-pkgs",false,false,"not found",,
"mar-packages","Projeto contendo os pacotes utilizados pelo MAR, time de Data Science.","https://github.com/grupoboticario/mar-packages",true,false,"not found",,
"vd-customer-auth-api","API da Plataforma de Cadastro e Autenticação do Consumidor Final de Venda Direta","https://github.com/grupoboticario/vd-customer-auth-api",false,false,"not found",,
"tf-aws-project-api-descriptografia-resources","Repositório para App de Pagamento Eudora - chaves KMS","https://github.com/grupoboticario/tf-aws-project-api-descriptografia-resources",false,false,"not found",,
"instant-messenger-scripts","Repositório para agrupar scripts de automatizações rápidas do time do Instant Messenger","https://github.com/grupoboticario/instant-messenger-scripts",false,false,"not found",,
"cnp-b2b-campaigns-backend","Projeto responsável pela gestão de campanhas B2B","https://github.com/grupoboticario/cnp-b2b-campaigns-backend",false,false,"not found",,
"cnp-b2b-campaigns-frontend","Projeto responsável pela gestão de campanhas B2B - Frontend","https://github.com/grupoboticario/cnp-b2b-campaigns-frontend",false,false,"not found",,
"pl-arquitetura-de-dados-poc-event-hub-gcp-v2","Consumer para testes de envio de mensagens do hub de eventos para o GCP","https://github.com/grupoboticario/pl-arquitetura-de-dados-poc-event-hub-gcp-v2",true,false,"gboticario","pl-arquitetura-de-dados-poc-event-hub-gcp-v2","pl-arquitetura-de-dados-poc-event-hub-gcp-v2"
"vd-customer-auth-frontend","Front-end dos fluxos de Cadastro e Autenticação do Consumidor Final de Venda Direta.","https://github.com/grupoboticario/vd-customer-auth-frontend",false,false,"not found",,
"loja-digital-integration-price","Aplicação responsável pela integração da Loja Digital com a API de preços","https://github.com/grupoboticario/loja-digital-integration-price",true,false,"gboticario","loja-digital-integration-price","loja-digital-integration-price"
"intern-cms-cms-strapi","Sistema CMS (Strapi) para atender aos produtos do internacional","https://github.com/grupoboticario/intern-cms-cms-strapi",false,false,"not found",,
"ds-cons-ecomm-mmm-blz","Projeto MMM para Ecommerce de Beleza na Web","https://github.com/grupoboticario/ds-cons-ecomm-mmm-blz",true,false,"not found",,
"dea-ordercapture-mar-backoffice-service","Aplicação back-end para o Backoffice do MAR","https://github.com/grupoboticario/dea-ordercapture-mar-backoffice-service",false,false,"not found",,
"tf-aws-project-senior-aero-resources","Repositório para recursos do Sênior-Aero","https://github.com/grupoboticario/tf-aws-project-senior-aero-resources",false,false,"not found",,
"data-framework-ingestion-files-jobs","Repositório que será utilizado para o versionamento da configuração dos jobs de ingestão de dados do ArqNinja Files.","https://github.com/grupoboticario/data-framework-ingestion-files-jobs",false,false,"not found",,
"vd-vdi-core-auth-template","Página que serve como template para o serviço externo de autenticação.","https://github.com/grupoboticario/vd-vdi-core-auth-template",false,false,"not found",,
"github-webhook-bigquery","[Github] Lambda para receber notificações do github e gravar direto no BQ","https://github.com/grupoboticario/github-webhook-bigquery",false,false,"not found",,
"ds-gdem-fnc","Armazenamento de Cloud Functions para disparo de modelos no novo GDEM","https://github.com/grupoboticario/ds-gdem-fnc",false,false,"not found",,
"colab-gb-slack-ccmcl-slk-evt-control-api","O ccmcl-slk-evt-control-api, é a API responsável por fornecer informações sobre os aplicativos clientes.","https://github.com/grupoboticario/colab-gb-slack-ccmcl-slk-evt-control-api",true,false,"gboticario","colab-gb-slack-ccmcl-slk-evt-control-api","colab-gb-slack-ccmcl-slk-evt-control-api"
"btp-sd-refinvoicesandboxes","Busca Referências Notas Fiscais e Caixas","https://github.com/grupoboticario/btp-sd-refinvoicesandboxes",false,false,"not found",,
"colab-gb-slack-ccmcl-slk-evt-audit-gettter","O ccmcl-slk-evt-audit-gettter, é responsável por conseguir executar a carga de registros de eventos de auditoria do Slack, para as filas internas. Ele também tem a capacidade de descobrir quais o último evento processado para aquele tipo de ação, como também quais eventos já foram registrados em fila.","https://github.com/grupoboticario/colab-gb-slack-ccmcl-slk-evt-audit-gettter",true,false,"gboticario","colab-gb-slack-ccmcl-slk-evt-audit-gettter","colab-gb-slack-ccmcl-slk-evt-audit-gettter"
"colab-gb-slack-ccmcl-slk-evt-event-multiplier","O ccmcl-slk-evt-event-multiplier, irá receber o evento de auditoria único, e de posse da lista dos aplicativos clientes registrados para aquele tipo de ação do evento, executar a duplicação de dados com os detalhes de envio para cada aplicativo cliente","https://github.com/grupoboticario/colab-gb-slack-ccmcl-slk-evt-event-multiplier",true,false,"gboticario","colab-gb-slack-ccmcl-slk-evt-event-multiplier","colab-gb-slack-ccmcl-slk-evt-event-multiplier"
"colab-gb-slack-ccmcl-slk-evt-event-shooter","O ccmcl-slk-evt-event-shooter é responsável pelo disparo dos eventos para os aplicativos clientes, ele também será responsável pela retentativa de envio. Ele possui uma configuração para número de retentativas, as quais ultrapassadas os itens devem ser enviados para a fila de erro.","https://github.com/grupoboticario/colab-gb-slack-ccmcl-slk-evt-event-shooter",true,false,"gboticario","colab-gb-slack-ccmcl-slk-evt-event-shooter","colab-gb-slack-ccmcl-slk-evt-event-shooter"
"vd-pagamento-jerome-api","API para geração de cobrança dos pedidos","https://github.com/grupoboticario/vd-pagamento-jerome-api",false,false,"not found",,
"franq-gbweb-extranet-ms-bulletin","Micro serviço para criação, edição, listagem e deleção de comunicados dentro da Extranet","https://github.com/grupoboticario/franq-gbweb-extranet-ms-bulletin",false,false,"not found",,
"ds-portfolio-treinamentos","Repositório para o treinamento de code review do time de Data Science","https://github.com/grupoboticario/ds-portfolio-treinamentos",false,false,"not found",,
"naoprop-gbweb-precos-backend","Modulo de backend precos microservice","https://github.com/grupoboticario/naoprop-gbweb-precos-backend",false,false,"not found",,
"cons-nft-dia-batom-lp-sustentacao","LP de sustentação da campanha de NFT's após encerramento.","https://github.com/grupoboticario/cons-nft-dia-batom-lp-sustentacao",false,false,"not found",,
"ds-piloto-inspecoes-industrial","Este repositório visa centralizar os códigos relacionados ao projeto “Piloto de Inspeções” do Industrial","https://github.com/grupoboticario/ds-piloto-inspecoes-industrial",false,false,"not found",,
"dea-gdem-round-configuration-data","Aplicação Serverless para consulta de dados da Configuração da Rodada","https://github.com/grupoboticario/dea-gdem-round-configuration-data",false,false,"not found",,
"tf-aws-project-api-revendedor-resources","Recursos de infra projeto revendedor-api","https://github.com/grupoboticario/tf-aws-project-api-revendedor-resources",false,false,"not found",,
"vd-sellout-smaug-api","Serviço de Estoque pessoal da Revendedora","https://github.com/grupoboticario/vd-sellout-smaug-api",false,false,"not found",,
"data-platform-bigquery-datasets","Deploy de Dataset via CI/CD","https://github.com/grupoboticario/data-platform-bigquery-datasets",true,false,"not found",,
"colab-gb-slack-ccmcl-slk-evt-actions-job","O ccmcl-slk-evt-actions-job, é responsável pela inicialização do processamento de itens, ele executará a leitura das açoes registradas pelos clientes, e efeturará o dispacho de cada uma dessas ações para o enfileiramento","https://github.com/grupoboticario/colab-gb-slack-ccmcl-slk-evt-actions-job",true,false,"gboticario","colab-gb-slack-ccmcl-slk-evt-actions-job","colab-gb-slack-ccmcl-slk-evt-actions-job"
"flutter-monitor","Biblioteca de analytics do Flutter","https://github.com/grupoboticario/flutter-monitor",true,false,"not found",,
"ds-fds-template","Repositório para treinamento e overview do time Finance Data Science","https://github.com/grupoboticario/ds-fds-template",true,false,"not found",,
"prodfin-moozbox-px-financial-bondfinder-account","Proxy responsável por viabilizar a busca de títulos financeiros em sistemas externos","https://github.com/grupoboticario/prodfin-moozbox-px-financial-bondfinder-account",true,false,"not found",,
"ds-cons-ngrams","Este repositório tem como objetivo treinar e atualizar um modelo de Ngrams para toda a VS de Consumidor.","https://github.com/grupoboticario/ds-cons-ngrams",false,false,"not found",,
"tf-aws-project-cnp-server-edi-resources","Servidor utilizado pelo time de CNP para o serviço de EDI","https://github.com/grupoboticario/tf-aws-project-cnp-server-edi-resources",false,false,"not found",,
"vd-vdi-core-increment-token","Lambda responsavel por incrementar os grupos no token do identity","https://github.com/grupoboticario/vd-vdi-core-increment-token",true,false,"gboticario","vd-vdi-core-increment-token","vd-vdi-core-increment-token"
"tf-mongodbatlas-alerts-resources","Criação de alertas no Mongodb Atlas para as VS`s, podendo enviar para Opsgenie e Slack","https://github.com/grupoboticario/tf-mongodbatlas-alerts-resources",false,false,"not found",,
"cnp-b2b-facilita-demanda-colaborativa-demanda-gcp-etl","ETL para integração dos dados do GCP","https://github.com/grupoboticario/cnp-b2b-facilita-demanda-colaborativa-demanda-gcp-etl",true,false,"gboticario","cnp-b2b-facilita-demanda-colaborativa-demanda-gcp-etl","cnp-b2b-facilita-demanda-colaborativa-demanda-gcp-etl"
"ds-fds-treinamento","Repo de treinamento fds","https://github.com/grupoboticario/ds-fds-treinamento",true,false,"not found",,
"colab-time-gbtech-onboarding-frontend","onboarding-frontend","https://github.com/grupoboticario/colab-time-gbtech-onboarding-frontend",false,false,"not found",,
"ds-fds-frd-cmp-transacional","Modelo de predição de possíveis fraudes para primeiros pedidos de revendedores Eudora","https://github.com/grupoboticario/ds-fds-frd-cmp-transacional",false,false,"not found",,
"actions-tf-dependabot","GH custom action to abstract generations and maintain file dependabot.yaml in terraform repositories","https://github.com/grupoboticario/actions-tf-dependabot",false,false,"not found",,
"franq-ingresse-ingresse-to-pl","Integração de cadastros entre Ingresse e Prático Live","https://github.com/grupoboticario/franq-ingresse-ingresse-to-pl",false,false,"not found",,
"dea-ordercapture-model-lib","Projeto com os models e dtos comuns do basket-service, draft-generator e order-bff","https://github.com/grupoboticario/dea-ordercapture-model-lib",true,false,"gboticario","dea-ordercapture-model-lib","model-lib"
"pl-plataforma-logistica-rastreio","Sistema para mostrar ao cliente onde o status da entrega de seu pedido.","https://github.com/grupoboticario/pl-plataforma-logistica-rastreio",false,false,"not found",,
"tf-cloudhealth-module","Modulo para criacao de roles e policies do cloudhealth","https://github.com/grupoboticario/tf-cloudhealth-module",false,false,"not found",,
"pl-plataforma-logistica-pl-shipping-prices-engine","This project creates shipping prices engine","https://github.com/grupoboticario/pl-plataforma-logistica-pl-shipping-prices-engine",true,false,"gboticario","pl-plataforma-logistica-pl-shipping-prices-engine","pl-shipping-prices-engine"
"franq-lxp-lxp-registration-konviva-gcp","Lambda to integrate registrations to GCP/BQ.","https://github.com/grupoboticario/franq-lxp-lxp-registration-konviva-gcp",true,false,"gboticario","franq-lxp-lxp-registration-konviva-gcp","franq-lxp-lxp-registration-konviva-gcp"
"cons-customer-px-consumer-tiktok-xml","S3 Endpoint wich will serve product catalog xml files to tiktok platform to feed publicity campaigns","https://github.com/grupoboticario/cons-customer-px-consumer-tiktok-xml",false,false,"not found",,
"franq-gpp-px-franchising-gpp-short-term-optimizer-get-result","Service to generate a cycle optimizer results file of the GPP tool","https://github.com/grupoboticario/franq-gpp-px-franchising-gpp-short-term-optimizer-get-result",false,false,"not found",,
"colab-ggl-wks-toolkit-ccmcl-ggl-wks-groups-api","O  ccmcl-ggl-wks-groups-api, é a API responsável por expor métodos para criação, edição e exclusão de grupos no google workspace.","https://github.com/grupoboticario/colab-ggl-wks-toolkit-ccmcl-ggl-wks-groups-api",false,false,"not found",,
"franq-gpp-px-franchising-gpp-short-term-optimizer-start","Service to start the execution of the cycle optimizer of the GPP tool","https://github.com/grupoboticario/franq-gpp-px-franchising-gpp-short-term-optimizer-start",false,false,"not found",,
"data-framework-ingestion-spark-serverless","Código para gerar imagem Spark Serverless para o Arqninja","https://github.com/grupoboticario/data-framework-ingestion-spark-serverless",true,false,"not found",,
"colab-time-gbtech-onboarding-api","onboarding-api","https://github.com/grupoboticario/colab-time-gbtech-onboarding-api",false,false,"not found",,
"dart-remote-strings","è para colocar separado uma biblioteca de assests utilizada no App flutter boticario","https://github.com/grupoboticario/dart-remote-strings",true,false,"not found",,
"tiktok-basic-auth-cloudfront-s3","Lambda de basic auth do cloudfront","https://github.com/grupoboticario/tiktok-basic-auth-cloudfront-s3",true,false,"gboticario","16bb2c18-d7af-4f52-b151-fe0dd255fd7e","template-node-serverless"
"data-poc-featurizer","Poc Projeto Featurizer","https://github.com/grupoboticario/data-poc-featurizer",false,false,"not found",,
"ds-fds-frd-alteracao-cadastral","Projeto Alteração Cadastral. Iremos utilizar técnicas de machine learning para aferir o risco de alterações cadastrais no contexto de Venda Direta.","https://github.com/grupoboticario/ds-fds-frd-alteracao-cadastral",false,false,"not found",,
"ds-fds-crd-hash-code-vd","Criação de hash code para teste/controle de políticas de crédito para revendedores boticário e eudora","https://github.com/grupoboticario/ds-fds-crd-hash-code-vd",false,false,"not found",,
"franq-pgi-absorcao","Backend que busca os dados para o Dash de absorção na pgi","https://github.com/grupoboticario/franq-pgi-absorcao",false,false,"not found",,
"dea-ordercapture-eventhub-database-sink","Serviço que projeta eventos do Hub de Eventos em nosso banco de dados","https://github.com/grupoboticario/dea-ordercapture-eventhub-database-sink",false,false,"not found",,
"data-platform-dataproc","Repositório para guardar os códigos Python/Spark de Dataproc","https://github.com/grupoboticario/data-platform-dataproc",false,false,"not found",,
"colab-auto-rh-estrutura-gestores","Estrutura dos gestores","https://github.com/grupoboticario/colab-auto-rh-estrutura-gestores",false,false,"not found",,
"btp-sd-mirrorcalculation","Espelho Cálculo Portal Devoluções","https://github.com/grupoboticario/btp-sd-mirrorcalculation",false,false,"not found",,
"vd-sellout-minhaloja-frontend-scripts","Scripts para o time de Front-end da área de Venda Direta","https://github.com/grupoboticario/vd-sellout-minhaloja-frontend-scripts",true,false,"not found",,
"finlegal-plataforma-lei-do-bem-backend-evidencias","Serviço de armazenamento de evidências da Plataforma Lei do Bem.","https://github.com/grupoboticario/finlegal-plataforma-lei-do-bem-backend-evidencias",false,false,"not found",,
"ds-cons-recmetrics","Biblioteca que fornece métricas para nossos sistemas de recomendações.","https://github.com/grupoboticario/ds-cons-recmetrics",true,false,"not found",,
"colab-auto-rh-estrutgestor","Estrutura do gestor","https://github.com/grupoboticario/colab-auto-rh-estrutgestor",false,false,"not found",,
"dea-gdem-px-supply-demand-gdem-pvso-model-trigger","Responsável por disparar a execução do modelo estatístico da PVSO","https://github.com/grupoboticario/dea-gdem-px-supply-demand-gdem-pvso-model-trigger",false,false,"not found",,
"loja-digital-webhook","Projeto responsável por receber mensagens via webhook de outros produtos","https://github.com/grupoboticario/loja-digital-webhook",true,false,"gboticario","cons-pdd-loja-digital-chats-webhook","cons-pdd-loja-digital-chats-webhook"
"vd-sellout-esqueleto","Serviço de Pedidos Sell-out","https://github.com/grupoboticario/vd-sellout-esqueleto",false,false,"not found",,
"tf-aws-blueprint-redshift","Cria recursos do AWS Redshift","https://github.com/grupoboticario/tf-aws-blueprint-redshift",false,false,"not found",,
"ds-fds-ftp-preditivos-lojas-vd","Repositório dos modelos preditivos do Fooprint para os canais de Loja e VD","https://github.com/grupoboticario/ds-fds-ftp-preditivos-lojas-vd",true,false,"not found",,
"ds-mar-ro","Projeto de restrição orçamentária para o MAR (Compra inteligente)","https://github.com/grupoboticario/ds-mar-ro",false,false,"not found",,
"ped-integracao-integracao-industrial-pims","Componente de integração do pims com o kafka gb","https://github.com/grupoboticario/ped-integracao-integracao-industrial-pims",false,false,"not found",,
"franq-motor-de-promocoes-deployment","PromotionEngine.Deployment","https://github.com/grupoboticario/franq-motor-de-promocoes-deployment",false,false,"not found",,
"ds-fds-frd-cmp-colombia","Modelo PNP Colômbia","https://github.com/grupoboticario/ds-fds-frd-cmp-colombia",false,false,"not found",,
"colab-auto-rh-auto-atendimento-rh-pp","Auto atendimento RH PP","https://github.com/grupoboticario/colab-auto-rh-auto-atendimento-rh-pp",false,false,"not found",,
"template-flutter-lib","Template base para criação de libs em Flutter","https://github.com/grupoboticario/template-flutter-lib",true,false,"not found",,
"colab-slk-org-admin-ccmcl-slk-org-cli","Uma cli para execução de atividades administrativas dentro do slack","https://github.com/grupoboticario/colab-slk-org-admin-ccmcl-slk-org-cli",true,false,"gboticario","colab-slk-org-admin-ccmcl-slk-org-cli","colab-slk-org-admin-ccmcl-slk-org-cli"
"ds-cons-churn","Repositório do modelo de Churn do time de DS Consumidor","https://github.com/grupoboticario/ds-cons-churn",false,false,"not found",,
"vd-middleware","Back for front da venda direta. Unificador de fluxos para frontends de todas UNs","https://github.com/grupoboticario/vd-middleware",false,false,"not found",,
"intern-portal-inicios-vd-inter-ms-integration-crm","Microsserviço de conexão com a central de inícios internacional","https://github.com/grupoboticario/intern-portal-inicios-vd-inter-ms-integration-crm",false,false,"not found",,
"ds-gdem-template-vertex","Template de criação de arquivos de configuração e scripts para modelos do novo GDEM no Vertex AI","https://github.com/grupoboticario/ds-gdem-template-vertex",true,false,"not found",,
"vd-kasher-data-kasher-hub","Repositório destinado a armazenar artefatos do projeto kasher - Pedidos Real Time (hub de eventos)","https://github.com/grupoboticario/vd-kasher-data-kasher-hub",false,false,"not found",,
"finlegal-plataforma-lei-do-bem-backend-questionarios","Micro serviço do processo de questionários da plataforma Lei do bem.","https://github.com/grupoboticario/finlegal-plataforma-lei-do-bem-backend-questionarios",false,false,"not found",,
"dea-gdem-px-supply-demand-gdem-pcso-model-trigger","Responsável por disparar a execução do modelo estatístico da PCSO","https://github.com/grupoboticario/dea-gdem-px-supply-demand-gdem-pcso-model-trigger",false,false,"not found",,
"prodfin-motor-de-decisoes-aegis","Aegis é o front-end do Motor de Decisão","https://github.com/grupoboticario/prodfin-motor-de-decisoes-aegis",false,false,"not found",,
"pl-plataforma-logistica-tracking-logistica","Ingestão do tópico Kafka Tracking.","https://github.com/grupoboticario/pl-plataforma-logistica-tracking-logistica",false,false,"not found",,
"ds-cross-teste-data-quality","Testes Data Quality","https://github.com/grupoboticario/ds-cross-teste-data-quality",true,false,"not found",,
"alquimia-template-microfrontend","Module Federation Alquimia Template","https://github.com/grupoboticario/alquimia-template-microfrontend",false,false,"not found",,
"ds-cons-ecomm-trends","Repositório para criação do modelo de recomendação de tendências","https://github.com/grupoboticario/ds-cons-ecomm-trends",false,false,"not found",,
"pl-lambda-logistica-contracting-place","Ingestão do tópico Kafka logistics.contracting.place.","https://github.com/grupoboticario/pl-lambda-logistica-contracting-place",true,false,"gboticario","pl-plataforma-logistica-lambda-logistica-contracting-place","pl-plataforma-logistica-lambda-logistica-contracting-place"
"pl-lambda-logistica-contracting-outcome","Ingestão do tópico Kafka logistics.contracting.outcome.","https://github.com/grupoboticario/pl-lambda-logistica-contracting-outcome",true,false,"gboticario","pl-plataforma-logistica-lambda-logistica-contracting-outcome","pl-plataforma-logistica-lambda-logistica-contracting-outcome"
"colab-ggl-wks-toolkit-px-collaborator-ggl-wks-toolkit-group-sdk","O sistema é responsável por gerenciar os grupos dentro Google Workspace.","https://github.com/grupoboticario/colab-ggl-wks-toolkit-px-collaborator-ggl-wks-toolkit-group-sdk",false,false,"not found",,
"vd-vdi-ca-root-app","vdi-ca-root-app","https://github.com/grupoboticario/vd-vdi-ca-root-app",true,false,"not found",,
"px-apigee-ingresse-claims","proxy Apigee - Ingresse sendo claims to Identity","https://github.com/grupoboticario/px-apigee-ingresse-claims",false,false,"not found",,
"ds-fds-ftp-canibalizacao-lojas","Modelo para estimação de canibalização em lojas","https://github.com/grupoboticario/ds-fds-ftp-canibalizacao-lojas",false,false,"not found",,
"tf-sitools-module","Repositório de modulo para roles e polices destinado a ferramentas de SI","https://github.com/grupoboticario/tf-sitools-module",false,false,"not found",,
"dea-oms-fulfillment-item-lock-unlock","Serviço de bloqueio de Fulfillment Item","https://github.com/grupoboticario/dea-oms-fulfillment-item-lock-unlock",false,false,"not found",,
"tf-aws-project-rpa-resources","Projeto para implantação do Textract para subida de documentos no SAP","https://github.com/grupoboticario/tf-aws-project-rpa-resources",false,false,"not found",,
"flutter-ui-components","Biblioteca de componentes de UI em Flutter","https://github.com/grupoboticario/flutter-ui-components",true,false,"not found",,
"btp-ariba-monitor","Monitor de Integração Ariba x SAP","https://github.com/grupoboticario/btp-ariba-monitor",false,false,"not found",,
"finlegal-servicos-financeiros-document-generate-api","API para geração de documentos de diversos tipos","https://github.com/grupoboticario/finlegal-servicos-financeiros-document-generate-api",false,false,"not found",,
"tf-azr-project-identity-b2c-resources","Resources Identity B2C","https://github.com/grupoboticario/tf-azr-project-identity-b2c-resources",false,false,"not found",,
"ds-abastecimento-mar-restricao-orcamentaria","Projeto de restrição orçamentária para o MAR (Compra inteligente)","https://github.com/grupoboticario/ds-abastecimento-mar-restricao-orcamentaria",true,false,"not found",,
"tf-aws-dns-module","Módulo TF para configuração de DNS/Certificados das VS","https://github.com/grupoboticario/tf-aws-dns-module",false,false,"not found",,
"template-typescript-nestjs-express","Template to interactive direct selling","https://github.com/grupoboticario/template-typescript-nestjs-express",true,false,"not found",,
"franq-helpcenter-promotion-search","Backend para consulta de promoção","https://github.com/grupoboticario/franq-helpcenter-promotion-search",false,false,"not found",,
"integration-credit-analysis-doc","Documentation for the reseller credit analysis integration flow","https://github.com/grupoboticario/integration-credit-analysis-doc",true,false,"not found",,
"vd-auto-inicio-oeai-notifications","Envio de notificações para auto-início de Intenção de Revenda (IR)","https://github.com/grupoboticario/vd-auto-inicio-oeai-notifications",false,false,"not found",,
"tf-aws-quintana-herbal-resources","Repositorio projeto Quintana Herbal","https://github.com/grupoboticario/tf-aws-quintana-herbal-resources",false,false,"not found",,
"ds-pd-boticolorista-tendencias","Script das análises feitas com os dados gerados pelo Boticolorista (modelo de extração de cor de imagens do instagram e produtos da concorrência).","https://github.com/grupoboticario/ds-pd-boticolorista-tendencias",false,false,"not found",,
"pl-plataforma-logistica-px-fulfillment-platform-sinclog-gfl","Proxy for SincLog GFL integration","https://github.com/grupoboticario/pl-plataforma-logistica-px-fulfillment-platform-sinclog-gfl",false,false,"not found",,
"ds-mensuracao-consumidor-generalista","Mensuração dos resultados das comunicações disparadas por CRM Consumidor.","https://github.com/grupoboticario/ds-mensuracao-consumidor-generalista",true,false,"not found",,
"arq-plataforma-integracoes-baldur-backend-api","API backend responsável pelo gerenciamento, reprocessamento de mensagens e demais funções da aplicação Baldur.","https://github.com/grupoboticario/arq-plataforma-integracoes-baldur-backend-api",true,false,"gboticario","arq-plataforma-integracoes-baldur-backend-api","arq-plataforma-integracoes-baldur-backend-api"
"ds-mensuracao-share","Share das áreas no GMV Consumidor.","https://github.com/grupoboticario/ds-mensuracao-share",false,false,"not found",,
"flutter-driven-ui","Flutter Driven User Interface, esse projeto tem integração com o Starlink e o prismic, visa criar telas dinâmicas no Flutter a partir de um JSON.","https://github.com/grupoboticario/flutter-driven-ui",true,false,"not found",,
"dataops-apigee-resources","Apigee integration projects terraform resources","https://github.com/grupoboticario/dataops-apigee-resources",false,false,"not found",,
"tf-aws-dns-zone-migration-module","Módulo para auxilia na migração de records DNS para zonas individuais","https://github.com/grupoboticario/tf-aws-dns-zone-migration-module",false,false,"not found",,
"loja-digital-integration-stores","Integração com hub de lojas","https://github.com/grupoboticario/loja-digital-integration-stores",true,false,"gboticario","loja-digital-integration-stores","loja-digital-integration-stores"
"vd-vdi-ca-commercial-structure","Service responsible for the commercial structures of supervisors and resellers","https://github.com/grupoboticario/vd-vdi-ca-commercial-structure",true,false,"gboticario","vd-vdi-ca-commercial-structure","vd-vdi-ca-commercial-structure"
"franq-cashback-data-cashback","Repositório destinado a armazenar artefatos do projeto CashBack","https://github.com/grupoboticario/franq-cashback-data-cashback",false,false,"not found",,
"integration-baldur-doc","System responsible for messaging management and message reprocessing","https://github.com/grupoboticario/integration-baldur-doc",true,false,"not found",,
"dea-gdem-gdem-backend-service","Back-end para a web-app do GDEM.","https://github.com/grupoboticario/dea-gdem-gdem-backend-service",false,false,"not found",,
"saloes-projeto-cem-mfe-enterprise","Projeto 100 - ERP","https://github.com/grupoboticario/saloes-projeto-cem-mfe-enterprise",false,false,"not found",,
"ds-cons-wxax","Modelo de Recomendação WXAX. O nome deriva do modelo WBAB, que significa Who Bought Also Bought. A idéia de usar X ao no lugar de B, é a de permitir que a ação(nesse caso, buy), seja parametrizável.","https://github.com/grupoboticario/ds-cons-wxax",false,false,"not found",,
"ds-fds-crd-behaviour-score-vd","Financial Data Science - Modelo Behavior Score VD","https://github.com/grupoboticario/ds-fds-crd-behaviour-score-vd",false,false,"not found",,
"dea-gdem-frontend-webapp","Frontend do GDEM.","https://github.com/grupoboticario/dea-gdem-frontend-webapp",false,false,"not found",,
"colab-click-gb-formulario-taxi-mfe","Formulario de Taxi MFE - ClickGB","https://github.com/grupoboticario/colab-click-gb-formulario-taxi-mfe",true,false,"gboticario","colab-click-gb-formulario-taxi-mfe","colab-click-gb-formulario-taxi-mfe"
"finlegal-plataforma-lei-do-bem-backend-apontamentos","Micro serviço do processo de apontamentos da plataforma Lei do bem.","https://github.com/grupoboticario/finlegal-plataforma-lei-do-bem-backend-apontamentos",false,false,"not found",,
